"Código Dane departamento","Departamento","Código Dane municipio","Municipio","Grupo cultivo","Subgrupo","Cultivo","Desagregación cultivo","Año","Periodo","Área sembrada","Área cosechada","Producción","Rendimiento","Ciclo del cultivo","Estado físico del cultivo","Código del cultivo","Nombre científico del cultivo"
"73","Tolima","73675","San Antonio","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","140,00","130,00","195,00","1,50","Transitorio","En fresco","1010497","Zea mays"
"73","Tolima","73675","San Antonio","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020B","369,00","19,00","22,80","1,20","Transitorio","En fresco","1010497","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2021","2021A","490,00","485,00","1.940,00","4,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2021","2021B","500,00","500,00","2.250,00","4,50","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2022","2022A","480,00","475,00","1.900,00","4,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2022","2022B","540,00","540,00","2.430,00","4,50","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2023","2023A","530,00","530,00","2.385,00","4,50","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2023","2023B","490,00","490,00","2.107,00","4,30","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2024","2024A","345,00","0,00","0,00","0,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2024","2024B","385,00","345,00","1.483,50","4,30","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","136,00","136,00","408,00","3,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021B","100,00","98,00","294,00","3,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","150,00","145,00","435,00","3,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","120,00","115,00","345,00","3,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","140,00","120,00","360,00","3,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","90,00","90,00","270,00","3,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","50,00","0,00","0,00","0,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","50,00","50,00","150,00","3,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2021","2021A","209,00","209,00","836,00","4,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2021","2021B","150,00","148,00","666,00","4,50","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2022","2022A","200,00","200,00","800,00","4,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2022","2022B","140,00","138,00","621,00","4,50","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2023","2023A","190,00","190,00","855,00","4,50","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2023","2023B","120,00","120,00","540,00","4,50","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2024","2024A","115,00","0,00","0,00","0,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2024","2024B","115,00","115,00","494,50","4,30","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tradicional","2021","2021A","63,00","63,00","189,00","3,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tradicional","2021","2021B","100,00","95,00","285,00","3,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022A","60,00","60,00","180,00","3,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022B","120,00","120,00","360,00","3,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tradicional","2023","2023A","70,00","70,00","210,00","3,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tradicional","2023","2023B","90,00","80,00","240,00","3,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tradicional","2024","2024A","25,00","0,00","0,00","0,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz blanco tradicional","2024","2024B","25,00","25,00","75,00","3,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz tecnificado","2019","2019A","700,00","500,00","2.250,00","4,50","Transitorio","En fresco","1010498","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz tecnificado","2019","2019B","700,00","520,00","2.340,00","4,50","Transitorio","En fresco","1010498","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz tecnificado","2020","2020A","700,00","650,00","2.925,00","4,50","Transitorio","En fresco","1010498","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz tecnificado","2020","2020B","650,00","650,00","2.925,00","4,50","Transitorio","En fresco","1010498","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019A","200,00","80,00","224,00","2,80","Transitorio","En fresco","1010497","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz tradicional","2019","2019B","200,00","180,00","505,00","2,81","Transitorio","En fresco","1010497","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","200,00","180,00","504,00","2,80","Transitorio","En fresco","1010497","Zea mays"
"73","Tolima","73678","San Luis","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020B","200,00","200,00","560,00","2,80","Transitorio","En fresco","1010497","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","10,00","10,00","19,00","1,90","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021B","4,50","4,50","8,55","1,90","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","9,00","4,50","8,55","1,90","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","4,00","7,00","14,00","2,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","12,00","4,00","7,20","1,80","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","4,00","12,00","19,20","1,60","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","12,00","12,00","18,00","1,50","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","15,00","12,00","18,00","1,50","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz blanco tradicional","2021","2021A","4,00","4,00","7,60","1,90","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz blanco tradicional","2021","2021B","4,50","4,50","8,55","1,90","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022A","3,50","4,00","7,60","1,90","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022B","4,00","2,50","5,00","2,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz blanco tradicional","2023","2023A","3,00","4,00","6,40","1,60","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz blanco tradicional","2023","2023B","4,00","3,00","5,10","1,70","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz blanco tradicional","2024","2024A","2,00","2,00","3,00","1,50","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz blanco tradicional","2024","2024B","2,00","2,00","3,00","1,50","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020A","9,00","9,00","17,00","1,89","Transitorio","En fresco","1010497","Zea mays"
"73","Tolima","73686","Santa Isabel","Cereales","Cereales","Maíz","Maíz tradicional","2020","2020B","9,00","9,00","17,00","1,89","Transitorio","En fresco","1010497","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2021","2021A","60,00","60,00","420,00","7,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2021","2021B","63,00","63,00","441,00","7,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2022","2022A","60,00","60,00","420,00","7,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2022","2022B","63,00","60,00","408,00","6,80","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2023","2023A","65,00","63,00","126,00","2,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2023","2023B","65,00","64,00","128,00","2,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2024","2024A","65,00","64,00","448,00","7,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tecnificado","2024","2024B","65,00","65,00","455,00","7,00","Transitorio","Grano seco","1010401","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021A","18,00","18,00","72,00","4,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2021","2021B","12,00","12,00","45,60","3,80","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022A","20,00","20,00","90,00","4,50","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2022","2022B","14,00","12,00","48,00","4,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023A","18,00","17,00","19,02","1,12","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2023","2023B","15,00","14,00","15,66","1,12","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024A","14,00","13,00","39,00","3,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz amarillo tradicional","2024","2024B","14,00","14,00","42,00","3,00","Transitorio","Grano seco","1010402","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2021","2021A","22,00","22,00","154,00","7,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2021","2021B","18,00","18,00","126,00","7,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2022","2022A","30,00","30,00","210,00","7,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2022","2022B","25,00","23,00","156,40","6,80","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2023","2023A","32,00","30,00","60,00","2,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2023","2023B","30,00","30,00","60,00","2,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2024","2024A","40,00","39,00","273,00","7,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tecnificado","2024","2024B","35,00","40,00","280,00","7,00","Transitorio","Grano seco","1010403","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tradicional","2021","2021A","10,00","10,00","40,00","4,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tradicional","2021","2021B","13,00","13,00","50,70","3,90","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022A","10,00","9,00","40,50","4,50","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tradicional","2022","2022B","13,00","11,00","44,00","4,00","Transitorio","Grano seco","1010404","Zea mays"
"73","Tolima","73770","Suárez","Cereales","Cereales","Maíz","Maíz blanco tradicional","2023","2023A","8,00","7,00","7,83","1,12","Transitorio","Grano seco","1010404","Zea mays"
