Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,2.5
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,2.6
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,2.4
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,2.7
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,2.7
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,2.6
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,2.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,2.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,2.6
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,2.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,2.7
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,2.5
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,2.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,2.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,2.6
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071,Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,3
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,0.7
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,0.7
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,0.7
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20212023,2021-2023,millones de No.,1.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20222024,2022-2024,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071M,Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20232025,2023-2025,millones de No.,1.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20142016,2014-2016,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20152017,2015-2017,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,0.8
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20162018,2016-2018,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,0.9
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20172019,2017-2019,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,1
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20182020,2018-2020,millones de No.,1.1
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,1.2
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,1.1
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20192021,2019-2021,millones de No.,1.2
FS,Datos de Seguridad Alimentaria,44,Colombia,6132,Valor,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,1.2
FS,Datos de Seguridad Alimentaria,44,Colombia,61321,Confidence interval: Lower bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,1.1
FS,Datos de Seguridad Alimentaria,44,Colombia,61322,Confidence interval: Upper bound,210071F,Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años),20202022,2020-2022,millones de No.,1.2
